Ticker,last_date,current_price,rating_group,ml_var5_price_1q,ml_min_price_1q,ml_var5_price_2q,ml_min_price_2q,breakeven_price_rating_1q,breakeven_price_rating_2q,mc_min_p5_1q,mc_min_p3_1q,mc_min_p1_1q,mc_min_p01_1q,mc_min_p5_2q,mc_min_p3_2q,mc_min_p1_2q,mc_min_p01_2q,dd_q05_1q,dd_q03_1q,dd_q01_1q,dd_q001_1q,dd_q05_2q,dd_q03_2q,dd_q01_2q,dd_q001_2q
DP1,2025-11-17,37.1,B,28.835751354694366,16.05359598398209,25.911950978636742,17.10475722551346,13.662229147553445,12.283082543313503,8.36119062204819,5.422846303346559,1.962652808430091,0.4437046353785915,8.180538740795608,5.906748695992052,2.609903558300788,0.48560373781015737,-0.222756028175354,-0.263491690158844,-0.34419316053390503,-0.5672885179519653,-0.30156466364860535,-0.3378392159938812,-0.4170127213001251,-0.5389553308486938
DP2,2025-11-17,4.2,B,2.776527750492096,1.49522305727005,2.3360488772392274,1.1151360869407654,1.2395702809095384,0.9943579137325287,2.512420366235876e-38,2.6681714800227106e-39,7.423334516712396e-41,4.37925453868729e-45,9.089145727775437e-72,2.971762093472474e-73,3.269064103294665e-76,3.384493354174908e-81,-0.3389219641685486,-0.40972843766212463,-0.4945049285888672,-0.6439945101737976,-0.44379788637161255,-0.5264962315559387,-0.6161404848098755,-0.7344914078712463
DP3,2025-11-17,51.0,B,41.15309666097164,31.374896675348282,37.79548966884613,28.182469099760056,19.374463073909283,17.61713907122612,22.230921812662977,15.00155292669369,7.724415712679059,3.742204093053968,24.124949548422403,16.583485990331788,9.650930933919149,3.0318274128096063,-0.19307653605937958,-0.24021713435649872,-0.31275737285614014,-0.38480594754219055,-0.25891196727752686,-0.30913180112838745,-0.36404332518577576,-0.44740256667137146
DPC,2025-11-17,7.8,B,5.974343705177307,4.252152425050736,5.49282066822052,3.672178494930267,2.857259380817413,2.5678883135318755,2.7047428018082357e-23,3.20245706672354e-24,4.8965248375635745e-26,5.830696456592413e-29,6.913446404738691e-43,4.489667537088961e-44,2.539560755227103e-46,1.5356310387586897e-52,-0.23405849933624268,-0.2673693895339966,-0.3386467695236206,-0.45485225319862366,-0.29579222202301025,-0.34156709909439087,-0.4142031669616699,-0.5292078852653503
DPD,2023-02-22,15.3,,9.031198221445084,5.461617475748063,8.195526391267776,4.930783528089523,,,0.8353751508816776,0.44796740254231593,0.0994122448764129,0.005914036979392875,0.7349873980928795,0.4504038957957102,0.1273092185410514,0.02071679426144973,-0.4097256064414978,-0.4588965177536011,-0.5214231610298157,-0.6430315375328064,-0.46434468030929565,-0.4911279082298279,-0.5523189902305603,-0.6777265667915344
DPG,2025-11-17,44.95,B,30.996340727806093,27.468906961381435,29.0304043635726,26.36718665212393,14.840934109687806,14.386593841761352,22.213878308086958,17.93864335034908,8.735990506605718,2.2637282588531966,21.84256748745768,16.307959128102258,10.072129413239875,3.6847746583066208,-0.3104262351989746,-0.33966922760009766,-0.3735786974430084,-0.38890084624290466,-0.3541623055934906,-0.3598845899105072,-0.3743945360183716,-0.4134107530117035
DPH,2025-11-17,50.3,B,34.79796114861965,23.498417150974273,30.40712179839611,19.587102091312406,16.189611241221428,14.007000257074832,23.216781666075953,17.554616812407705,10.30767024348908,5.009893368278085,23.2540337098693,17.65802006220205,10.31863591952924,3.573052301493062,-0.3081916272640228,-0.3562778830528259,-0.42180970311164856,-0.5328346490859985,-0.39548465609550476,-0.44306161999702454,-0.5152058601379395,-0.6105943918228149
DPM,2025-11-17,24.35,B,16.914983530342578,14.960992668569089,15.749050526320936,13.567251417040826,8.114353782683612,7.652233321964741,3.1319663705818095,2.2739621951974978,0.8356697472280228,0.14810747369919944,3.4156142105267944,2.1969958831452026,0.7750341743280029,0.10531281733379522,-0.3053394854068756,-0.33352330327033997,-0.3581727147102356,-0.3855855166912079,-0.35322174429893494,-0.3714798092842102,-0.4126308262348175,-0.4428233504295349
DPP,2025-11-17,28.0,B,18.708452224731445,11.534801721572876,16.71785259246826,9.908639669418335,8.690781772136688,7.694729268550873,3.2722890297452,1.7849789208493838,0.708242445505064,0.11969755063145575,3.488113848658526,2.324220670654276,0.7744322961044502,0.10058289125218786,-0.33184099197387695,-0.379229873418808,-0.4559797942638397,-0.5880427956581116,-0.40293383598327637,-0.4503764808177948,-0.5312160849571228,-0.646120011806488
DPR,2025-11-17,38.9,B,26.91881397664547,23.519400724768637,25.347518360614774,22.609353700280188,12.863171361386776,12.516499312222004,10.21406895657425,7.110236449430509,3.0286852083705664,0.6991582095220458,9.451244524703176,6.663557592425861,3.237053824829079,0.8650555801983768,-0.3079996407032013,-0.33865442872047424,-0.3604170083999634,-0.3953881561756134,-0.3483928442001343,-0.35647818446159363,-0.37858694791793823,-0.41878268122673035
DPS,2025-11-17,0.3,,0.2990737059619278,0.2962979581207037,0.2985230413265526,0.2931422503665089,,,6.620893139791871e-112,5.977264803828265e-113,1.2697480889195587e-114,4.746154135654393e-116,3.8789481639377587e-218,1.5210553315129736e-219,6.338640040989617e-222,4.3342873017050055e-227,-0.0030876467935740948,-0.002692061010748148,-0.007041506934911013,-0.012340139597654343,-0.004923195578157902,-0.011941210366785526,-0.02285916544497013,-0.009888987988233566
DQC,2025-11-17,10.9,B,8.355836676061154,6.147292485833169,7.594662547111511,5.078996765613556,3.982823632657528,3.5960725471377373,2.1162254878322107e-06,2.614232730006126e-07,1.9310322668555102e-09,6.27665387028521e-14,2.4678588209056443e-08,1.3021964556264933e-09,4.242029314038656e-12,6.834133258216726e-14,-0.23340947926044464,-0.2692066729068756,-0.32312753796577454,-0.43602821230888367,-0.3032419681549072,-0.3401701748371124,-0.4137219190597534,-0.5340369939804077
DRC,2025-11-17,15.75,B,11.361830212175846,7.721315324306488,10.417546458542347,6.444793179631233,5.348545756191015,4.87845603749156,0.20196341960177466,0.08375454444487582,0.018013304130285516,0.0008194134195600628,0.2727516982230282,0.11500166512936044,0.014360573990305029,0.00037105389577204073,-0.27861395478248596,-0.32081958651542664,-0.38111361861228943,-0.5097577571868896,-0.33856847882270813,-0.3805135190486908,-0.4613003432750702,-0.590806782245636
DRG,2025-11-17,8.8,B,6.847916758060456,5.013245677947999,6.261393976211548,4.224206304550171,3.267766618728638,2.935421144962311,9.792751333728857e-17,6.090231144313552e-18,4.150485672191374e-20,3.5347093210017313e-23,6.573298927964289e-29,2.8187264671980963e-30,4.402793481215421e-33,3.721294081237586e-36,-0.2218276411294937,-0.25732576847076416,-0.32292458415031433,-0.43031299114227295,-0.28847795724868774,-0.3328588306903839,-0.40976667404174805,-0.5199765563011169
DRH,2025-11-17,2.39,B,1.3937431713938713,0.9895753282308579,1.1548500269651414,0.7022969526052475,0.655397421270609,0.5026395756006241,5.981525222031395e-46,1.1989642442542293e-47,7.019454631941054e-50,2.3881739355139054e-52,2.006198734758181e-87,6.1257274983416885e-89,5.186216082992081e-91,4.163049938766773e-94,-0.41684386134147644,-0.45155027508735657,-0.5297738909721375,-0.5859517455101013,-0.5167991518974304,-0.5793811082839966,-0.6308276653289795,-0.7061519026756287
DRI,2025-11-17,12.9,A,8.75564674437046,6.710655149817467,7.9384960502386095,4.823018538951874,4.37782337218523,3.9692480251193047,0.00028746587970055317,3.97096813753373e-05,3.8414651966669723e-07,9.023774777165227e-09,6.345767261852453e-05,8.609166521292837e-06,4.5698265546253473e-07,4.59829767065028e-09,-0.321267694234848,-0.34920185804367065,-0.4110133945941925,-0.4797941744327545,-0.38461270928382874,-0.4359689950942993,-0.5153979659080505,-0.6261225938796997
DRL,2025-11-17,50.6,B,40.98643970191479,30.912106239795687,37.39240133166313,27.141675138473513,19.312211240828038,17.44495330154896,47.088180187724724,34.85616964740756,22.121707432676974,9.8454603226334,50.94808948689264,38.453981556706424,20.61998192748941,11.673993221881217,-0.1899913102388382,-0.23667149245738983,-0.3070145845413208,-0.38908880949020386,-0.2610197365283966,-0.310476154088974,-0.3785129189491272,-0.46360325813293457
DS3,2025-11-17,6.4,B,4.505549621582031,3.0474082946777346,4.051141738891602,2.5988201141357425,2.1219784736633303,1.8837608337402345,1.1450700012143486e-32,1.9772386625492476e-33,4.052119678804926e-35,1.2799552680657833e-37,8.751423956092505e-61,2.2902865385363815e-62,1.9468097937383786e-64,1.3976208418091894e-67,-0.2960078716278076,-0.33688172698020935,-0.41405558586120605,-0.523842453956604,-0.36700910329818726,-0.41132473945617676,-0.4787253737449646,-0.5939343571662903
DSC,2025-11-17,15.65,B,11.877581181377172,8.435264718532563,10.750810380280019,7.332055133581162,5.66976939290762,5.041385254263878,0.15342746020412093,0.06494337186033802,0.010825149214682443,0.0008019604115271629,0.14845058226268065,0.05618292048784993,0.009167169516458526,0.00040520699789054626,-0.241049125790596,-0.275428831577301,-0.3429114520549774,-0.46100544929504395,-0.31304726004600525,-0.3557335138320923,-0.4042746126651764,-0.5314980745315552
DSD,2025-11-17,14.9,B,9.955402699112893,6.1657852053642275,8.944273048639298,5.556253653764725,4.6238206923007965,4.149396750330925,9.317454265049331e-06,2.22063144336105e-06,8.877267896819394e-08,2.0522774216928915e-12,3.3512306306640224e-07,3.7690386286729116e-08,4.552901549944255e-10,1.3598106898607676e-13,-0.33185216784477234,-0.3793529272079468,-0.4580304026603699,-0.5861889123916626,-0.3997132182121277,-0.44303399324417114,-0.5138319730758667,-0.6270970702171326
DSE,2025-11-17,25.65,B,18.408716163039205,13.324505800008772,16.24835258424282,9.195242258906363,8.723693177103996,7.596935076266527,6.744377087530015,5.00103154094203,2.7607640617603004,0.7679689306099803,6.432456815157517,4.567300815742598,2.3647826398532725,0.6183223974843722,-0.28231126070022583,-0.3197900056838989,-0.37402209639549255,-0.4805260896682739,-0.3665359616279602,-0.40764638781547546,-0.49069640040397644,-0.6415110230445862
DSG,2025-11-17,3.2,B,2.111147403717041,1.2695198059082031,1.8492465972900392,1.0910587310791016,0.9905114650726319,0.8576683044433594,1.8268236503926345e-36,3.290874539752031e-37,2.55850651222562e-38,2.399098172972681e-40,1.425658274176782e-68,2.698412876295953e-69,7.329004551354301e-72,5.678662652595447e-75,-0.3402664363384247,-0.3809303343296051,-0.4553447663784027,-0.6032750606536865,-0.4221104383468628,-0.4639573097229004,-0.5268792510032654,-0.6590441465377808
DSH,2025-11-17,11.0,,8.420457154512405,6.121726393699646,7.612209498882294,5.082326650619507,,,1.2218616509307475e-05,2.151885232811585e-06,3.9970494636875734e-08,8.058391228638121e-10,1.6280284693064802e-07,6.018112243536717e-09,1.0281537987169031e-10,3.574816121402805e-14,-0.23450389504432678,-0.2687748372554779,-0.33017298579216003,-0.44347941875457764,-0.3079809546470642,-0.3435909152030945,-0.41957661509513855,-0.5379703044891357
DSN,2025-11-17,44.1,B,35.809082655608655,28.473622342944147,33.43542289584875,24.62421531379223,17.078445500135423,15.528637102246284,25.116318733052484,19.532087488026225,11.203790777550426,3.30095919279679,23.026625988142417,17.55924918353712,10.389680119573876,3.9289373488661505,-0.18800266087055206,-0.22546732425689697,-0.29151666164398193,-0.3543396294116974,-0.24182714521884918,-0.2957534193992615,-0.3620128333568573,-0.44162777066230774
DSP,2025-11-17,13.6,B,9.120664572715759,5.633411931991577,8.269824361801147,5.128303718566895,4.23005096912384,3.8465747356414792,9.168203027548725e-06,1.037110680813438e-06,1.539860574475793e-08,4.669668001314948e-11,1.374173448264504e-07,1.3202431862139075e-08,1.2589776584111312e-10,6.260360918530471e-14,-0.3293628990650177,-0.37793368101119995,-0.45844078063964844,-0.585778534412384,-0.3919246792793274,-0.43432724475860596,-0.5094699859619141,-0.6229188442230225
DST,2025-11-17,9.0,B,6.54330039024353,4.807059019804001,5.981326639652252,3.978543698787689,3.117852732539177,2.8175188153982162,2.5524121735422452e-17,3.204703438673493e-18,1.0304009191802939e-19,7.605520998686744e-22,4.372982340491089e-31,2.942228194637349e-32,2.345975475101645e-34,1.8398379367406647e-38,-0.2729666233062744,-0.30714383721351624,-0.3578771948814392,-0.4658823311328888,-0.33540815114974976,-0.3738847076892853,-0.43845465779304504,-0.5579395890235901
DSV,2024-06-13,14.4,,9.625613880157472,5.976489543914795,8.652413177490235,5.357156753540039,,,5.046039871773723e-10,1.0665976594020095e-10,3.957476816613483e-12,4.66968443405155e-15,4.3761836388771805e-16,4.6699456781711484e-17,1.1852179054703468e-19,1.0630895794185515e-22,-0.3315545916557312,-0.37868010997772217,-0.4557039141654968,-0.5849660038948059,-0.3991379737854004,-0.44234368205070496,-0.5146542191505432,-0.6279752254486084
DTA,2025-11-17,4.51,B,3.22921869456768,2.2514513474702835,2.9381244829297066,1.8112566059827804,1.550854838192463,1.3573534098267555,5.3809643699753815e-27,2.5539796469954116e-28,4.844967285000533e-30,1.2678295222453165e-32,2.8526046990396276e-50,3.019038265716212e-51,1.6000204139392555e-53,1.3448661462901405e-59,-0.28398698568344116,-0.3122594952583313,-0.3729526102542877,-0.5007868409156799,-0.34853115677833557,-0.39806944131851196,-0.47339385747909546,-0.5983909964561462
DTB,2025-08-05,12.7,,9.914815981686115,7.032851442694664,8.935492014884948,5.939759021997451,,,0.2010854187756721,0.0891936091023723,0.01828160957409481,0.00099057030308339,0.2042571726593595,0.10693735514978434,0.02205462149519199,0.0010162687498784305,-0.2193058282136917,-0.2580488324165344,-0.3226121962070465,-0.4462321698665619,-0.2964179515838623,-0.33899784088134766,-0.412088006734848,-0.5323024392127991
DTC,2025-11-17,4.0,B,2.5267333984375,1.3479793071746826,2.1859556436538696,0.9120450019836426,1.1377469301223755,0.9851359128952026,3.093149960947862e-29,4.75726557311291e-30,9.59745557321108e-32,1.5898373885246675e-34,1.848846420494399e-54,1.3210877115130903e-55,2.1845600302548188e-58,1.3234434389463724e-60,-0.368316650390625,-0.43112653493881226,-0.5292761921882629,-0.6630051732063293,-0.4535110890865326,-0.5074320435523987,-0.6054169535636902,-0.7719887495040894
DTD,2025-11-17,18.8,B,13.202138710021973,8.72721586227417,11.815570557117463,6.960896968841553,6.25218043923378,5.532393825054169,0.14376021142241222,0.04484499281117631,0.004285014881922655,0.00013310126595945763,0.17285094515488325,0.0647821884017403,0.009669094595811466,0.0005059041001802488,-0.2977585792541504,-0.3348744213581085,-0.3983924388885498,-0.5357863903045654,-0.37151220440864563,-0.4114474654197693,-0.49779337644577026,-0.62973952293396
DTE,2025-11-17,3.7,,2.5131374537944793,1.501156485080719,2.2789184719324114,1.3766550838947296,,,1.2201017571432842e-33,1.477004594293547e-34,5.004698341439418e-36,5.55758278040744e-38,1.1989457339530229e-63,8.283210370384397e-65,1.2317337370563515e-66,1.848440706873466e-71,-0.3207736611366272,-0.34836795926094055,-0.44410184025764465,-0.5942820310592651,-0.3840760886669159,-0.4358029365539551,-0.4953370690345764,-0.6279310584068298
DTG,2025-11-17,16.2,B,12.501797488331794,8.63863799571991,11.213714915513991,7.65159398317337,5.990491104125977,5.243309882283211,0.0009624696574012122,0.00018763213609272872,1.4062100645200417e-05,1.7596658022539423e-08,0.0001904721091846276,3.0316211900067252e-05,2.819360662542609e-07,5.56580428648208e-11,-0.2282841056585312,-0.2604331970214844,-0.3453342914581299,-0.46675074100494385,-0.30779537558555603,-0.3526777923107147,-0.4146740734577179,-0.5276793837547302
DTH,2025-11-17,14.0,B,9.388919413089752,5.7813698053359985,8.487867832183838,5.2588419914245605,4.3544642329216,3.9488047063350677,0.0029510076775944804,0.000739174661367911,3.47612550266758e-05,2.1205745548514467e-06,0.0019923258113401406,0.000474490691835801,1.8593080238122556e-05,4.14299266950998e-07,-0.3293628990650177,-0.37793368101119995,-0.4550166130065918,-0.5870450139045715,-0.393723726272583,-0.4358850419521332,-0.5111501812934875,-0.62436842918396
DTI,2025-11-17,2.4,B,1.60819251537323,1.2285927772521972,1.4016084909439086,0.993941831588745,0.7642266869544982,0.648901355266571,5.3909705542384485e-49,1.1046900736021685e-49,4.204860947961067e-51,8.676440542222082e-54,1.3260255465443406e-94,1.0898150005210024e-95,2.7654590167522334e-98,1.1924008407690874e-101,-0.3299197852611542,-0.3631444275379181,-0.4237886965274811,-0.4880863428115845,-0.4159964621067047,-0.4592488706111908,-0.5131202936172485,-0.5858575701713562
DTK,2025-11-17,11.4,B,8.7303097397089,6.413650041818619,7.921265512704849,5.294468414783478,4.159981378912926,3.756625360250473,1.9705520971416677e-05,3.6549779956527956e-06,1.944240440657414e-07,1.0578632495212613e-09,6.135209475493526e-07,6.674584323938957e-08,4.1927041668446934e-10,8.434670199309113e-14,-0.23418335616588593,-0.2701787054538727,-0.32354816794395447,-0.43739911913871765,-0.30515214800834656,-0.340942919254303,-0.4156063199043274,-0.5355729460716248
DTL,2025-11-17,14.5,B,11.202689126133919,7.770142450928688,10.10402987897396,6.850431054830551,5.298212081193924,4.734995409846306,0.0003913840004055548,0.00010701967303562842,7.539520170790195e-06,3.756351328687461e-08,0.00012793844177682142,1.988806111343254e-05,4.541284327384367e-07,5.0612164036867185e-09,-0.2274007499217987,-0.26921212673187256,-0.3451967239379883,-0.4641281068325043,-0.3031703531742096,-0.3468971848487854,-0.4149666726589203,-0.5275564789772034
DTP,2025-11-17,113.0,B,90.79687868058681,71.67252823710442,84.5018335878849,62.854677975177765,43.02256865054369,37.7693023532629,224.18843891185503,187.65232786450045,129.20228192002182,60.239128816867655,224.52663250100545,181.81095633358922,128.32130997592276,92.85884509188001,-0.19648779928684235,-0.23853860795497894,-0.30012044310569763,-0.36572983860969543,-0.25219616293907166,-0.3315167725086212,-0.38539236783981323,-0.4437639117240906
DTT,2025-11-17,15.0,B,10.031031668186188,6.22679740190506,9.054788947105408,5.594989657402039,4.666576534509659,4.19289194047451,0.010089357460512635,0.0038574037271734054,0.00016042157957049414,3.0178221300528656e-06,0.005861487312045078,0.0011705152882267168,9.739344354219683e-05,1.9903806250418646e-06,-0.33126455545425415,-0.37778979539871216,-0.4548409581184387,-0.5848801732063293,-0.39634740352630615,-0.4409477412700653,-0.5138319730758667,-0.6270006895065308
DTV,2024-07-08,42.3,,30.379128751158714,18.680162608623505,25.734861847758292,11.81776995062828,,,19.30640945529746,13.590473451344804,7.9976084736721536,3.2985482408402853,19.5137648784945,13.751997858812974,6.437059751544885,1.2158733688758898,-0.2818172872066498,-0.3321332335472107,-0.42418643832206726,-0.5583885908126831,-0.3916108310222626,-0.45110347867012024,-0.5328381061553955,-0.7206200957298279
DUS,2025-11-17,6.2,B,3.9974740147590637,2.3633931636810304,3.443766301870346,1.8098748445510864,1.8532802909612656,1.5854362189769746,3.5433360232814964e-27,3.366477225781681e-28,4.6924106874969985e-30,7.68637842585108e-32,9.952475671355719e-52,1.2471288043402912e-52,3.535765403573554e-55,1.0323252036230312e-58,-0.3552461266517639,-0.4021676480770111,-0.48009729385375977,-0.6188075542449951,-0.44455382227897644,-0.4885689616203308,-0.5779390335083008,-0.7080847024917603
DVC,2025-11-17,15.3,B,10.231652301549913,6.359233582019806,9.21890328526497,5.701700448989868,4.759908065199852,4.267924372851849,0.056372468640252194,0.01239943475995845,0.0009750066372779181,1.0037650907545937e-05,0.06698619661044324,0.02959725599153819,0.0029178516757691723,3.301591273331434e-05,-0.33126455545425415,-0.37778979539871216,-0.4548409581184387,-0.5843638181686401,-0.3974573016166687,-0.442101389169693,-0.5149725079536438,-0.6273398399353027
DVG,2025-11-17,1.9,B,1.1568332940340043,0.7713922202587127,1.0132854253053665,0.677267724275589,0.5514425039291382,0.4694271385669708,8.498097947554054e-58,8.626259210735908e-59,1.184729668334289e-60,9.423044759176389e-65,3.999136143855027e-111,1.569194378864206e-113,3.786891149748962e-116,2.018839476111301e-120,-0.3911403715610504,-0.41953420639038086,-0.5055935382843018,-0.5940040946006775,-0.46669188141822815,-0.5058661699295044,-0.5544858574867249,-0.6435433030128479
DVM,2025-11-17,6.7,B,4.3597483247518545,3.1006787061691283,3.90209533572197,2.3356465578079226,2.066301000118256,1.8034604728221895,2.5315091258720826e-18,5.46232718422465e-19,1.0417898775378406e-20,5.2726069195319903e-23,3.7859109439206896e-33,5.8376720028132355e-34,5.714174887093095e-36,2.78825652057453e-40,-0.34929129481315613,-0.3831937313079834,-0.4423590302467346,-0.5372121334075928,-0.4175977110862732,-0.46165359020233154,-0.5442710518836975,-0.6513960361480713
DVN,2025-11-17,20.7,B,15.473342585563659,11.334245985746383,14.24806814789772,9.194212853908539,7.423491123318672,6.766866508126259,2.0118737160816798,1.2547577318225431,0.3343577163866792,0.0526706816813026,2.2652072089361823,1.5515810834674517,0.4563327400960073,0.12115862196701549,-0.25249552726745605,-0.28275448083877563,-0.33534935116767883,-0.4524518847465515,-0.31168752908706665,-0.3461964726448059,-0.4014921188354492,-0.5558351278305054
DVP,2025-11-17,69.0,B,52.30272290110588,43.30292657017708,49.49827113747597,39.893592327833176,24.90785676240921,23.626736104488373,47.35201487541132,33.05142845446718,15.666801666686824,2.2031314639814514,44.30986878925784,34.73932826493716,17.156866885597594,6.316944328868839,-0.24198952317237854,-0.27803313732147217,-0.3153519630432129,-0.37242135405540466,-0.2826337516307831,-0.31516706943511963,-0.33887049555778503,-0.42183199524879456
DVT,2025-11-17,13.0,,8.86591723561287,5.523741006851196,8.06182485818863,4.989502668380737,,,9.974807877616173e-16,1.6152693958032296e-16,6.876340087032623e-18,4.3507358546402887e-20,8.874435981145581e-29,6.630306097434977e-30,1.6365501776741533e-31,4.9608441166460645e-34,-0.31800636649131775,-0.36949729919433594,-0.4427391290664673,-0.575096845626831,-0.3798596262931824,-0.4262971580028534,-0.5031295418739319,-0.616192102432251
DVW,2025-11-17,32.2,A,21.241938114166263,12.252457582950592,18.33898916244507,9.970522844791413,10.620969057083132,9.169494581222535,3.984149841476216,2.6075336156526916,1.003205711276637,0.15644406955464601,3.895837162831351,2.780530224873417,0.9272560045171278,0.052610798281270146,-0.34031248092651367,-0.3998885452747345,-0.5001293420791626,-0.6194888949394226,-0.4304661750793457,-0.5055151581764221,-0.5688237547874451,-0.690356433391571
DWC,2025-11-17,18.3,B,12.283241003751755,7.62995789051056,11.039099720120431,6.893941301107407,5.697113858163357,5.121648059785366,0.0035825460743245316,0.0010031337766908683,9.759704754074817e-05,1.4340830036214427e-06,0.002309789612553809,0.0004986924360411854,2.2464227974378704e-05,1.1373967207808971e-07,-0.32878464460372925,-0.3773646056652069,-0.45284977555274963,-0.5830624103546143,-0.39677050709724426,-0.4402570426464081,-0.5156880617141724,-0.6232818961143494
DWS,2025-11-17,15.0,B,10.022217482328415,6.21184229850769,9.004301726818085,5.581178963184357,4.659629166126251,4.177245050668716,1.5937429341810863e-05,2.7117536236886853e-06,3.688209454137853e-08,3.8796498667040703e-10,2.2668408059605678e-08,3.402483779010387e-09,3.686012595965108e-11,3.189962973390431e-18,-0.33185216784477234,-0.3787161111831665,-0.45648297667503357,-0.5858771800994873,-0.3997132182121277,-0.44303399324417114,-0.5149725079536438,-0.6279214024543762
DXG,2025-11-17,19.65,B,13.775237470865248,10.96715721040964,12.811550724506377,10.330527426302432,6.642519559711217,6.117498745769262,4.07093034454067,2.8275180903065436,1.2455224271705259,0.19563244175339398,3.740123612634648,2.684521689477044,1.0529306484903609,0.29438084269811526,-0.298970103263855,-0.32391658425331116,-0.37792858481407166,-0.4418749511241913,-0.34801268577575684,-0.37735381722450256,-0.4251366853713989,-0.4742734134197235
DXL,2025-11-17,18.0,B,12.076520025730133,7.490005373954773,10.851960718631744,6.789415597915649,5.602099567651749,5.061046779155731,0.10438352967591356,0.04191919840209262,0.0065285106017316,0.0002950976292103412,0.10044838143052867,0.03861491444450167,0.005582355179915655,0.00012290776399911536,-0.3290822207927704,-0.37754449248313904,-0.4541033208370209,-0.583888590335846,-0.39711329340934753,-0.43766146898269653,-0.5142354369163513,-0.6228102445602417
DXP,2025-11-17,10.9,B,7.865465295314789,5.451105773448944,7.097350358963013,4.43410085439682,3.6942974865436553,3.3342584311962127,1.8810803524251187e-11,2.5689166726030217e-12,2.6701338357966542e-14,2.234762539249381e-17,8.917608635650103e-19,4.508575680714417e-20,2.6252992932519425e-22,4.817444632833489e-26,-0.27839767932891846,-0.3221472501754761,-0.39050933718681335,-0.4998985528945923,-0.34886693954467773,-0.3882094621658325,-0.47759461402893066,-0.593201756477356
DXS,2025-11-17,10.2,B,6.663540709018707,5.196438217163085,6.052700990438461,3.6668415427207943,3.162013095617294,2.7828385859727858,6.318648014793199e-11,6.848727851030418e-12,1.3718516080778242e-13,3.9330072478636434e-17,1.118003682865894e-16,7.110824352359924e-18,2.8526339734445066e-21,4.000367933500608e-24,-0.3467116951942444,-0.3799974322319031,-0.4444553554058075,-0.49054527282714844,-0.40659794211387634,-0.45434537529945374,-0.5328645706176758,-0.6405057311058044
DXV,2025-11-17,3.76,B,2.912032138109207,1.9976720070838927,2.6101971888542175,1.6911229991912842,1.3759269094467161,1.216577922105789,4.759325967665999e-38,6.973295936167743e-39,2.5903909057199246e-40,1.080413815815158e-43,5.009341671365869e-71,3.1783295219312717e-72,4.383015396986577e-75,2.1596942437628878e-79,-0.22552336752414703,-0.268123984336853,-0.3485663831233978,-0.4687042534351349,-0.30579861998558044,-0.35288408398628235,-0.424241304397583,-0.5502332448959351
DZM,2025-11-17,2.9,C,1.9199902266263962,1.160278570652008,1.6737183690071105,0.9924708664417267,0.7962442368268966,0.6816894888877868,8.259179502501331e-52,9.901046061680998e-53,3.5959708544633877e-54,4.862665292923549e-56,1.7603960454638966e-100,6.610162898008879e-102,4.482254094922006e-104,3.373844555049939e-106,-0.3379344046115875,-0.3711685538291931,-0.45086604356765747,-0.59990394115448,-0.4228557348251343,-0.4655608832836151,-0.5298693180084229,-0.6577686667442322
E12,2025-11-17,5.8,B,3.730820548534393,2.1975732803344727,3.2114090085029603,1.7428694367408752,1.7274919599294662,1.4819935351610183,6.17462109606246e-30,1.5020475568243688e-30,1.584838022856901e-32,2.9100325155074155e-36,5.318656633835711e-55,6.912767595943489e-57,4.2737271025079623e-60,4.517596387931111e-64,-0.3567550778388977,-0.4043131172657013,-0.48146504163742065,-0.6211080551147461,-0.44630879163742065,-0.48896774649620056,-0.5757567882537842,-0.6995052695274353
E1VFVN30,2025-04-29,22.89,,17.07155001729727,12.440263541936874,15.424258682727814,9.976938591599465,,,4.800636625859795,3.444022613622865,1.615960797562709,0.4682872834358175,4.580191883873772,3.174823616385608,1.283557636903213,0.29497015104459506,-0.2541917860507965,-0.2924775779247284,-0.3444565236568451,-0.4565197229385376,-0.3261573314666748,-0.35354992747306824,-0.4147321581840515,-0.5641354918479919
E29,2025-11-17,8.9,B,6.245464485883713,3.7837276399135593,5.658704912662507,3.4785682499408725,2.8775860741734505,2.6076360568404198,1.6223085967201298e-11,2.2038976744005903e-12,4.326115456371153e-14,4.2559797664457587e-16,9.07025851503148e-20,5.774587078172293e-21,1.3993733015038023e-23,1.8378956904277394e-26,-0.29826241731643677,-0.3533514440059662,-0.4297727048397064,-0.5748620629310608,-0.3641904592514038,-0.41401436924934387,-0.490202397108078,-0.6091496348381042
EBS,2025-11-17,11.7,B,7.959201380610465,4.998978745937347,7.26603325009346,4.519752162694931,3.699547357857227,3.3828126579523086,7.3299280650734e-14,1.1583932710152405e-14,4.991937571181697e-16,1.463602961868491e-17,2.226492540432728e-24,1.9875160628141074e-25,9.40603490554698e-28,1.498600688508443e-32,-0.3197263777256012,-0.3675987422466278,-0.44044217467308044,-0.5727368593215942,-0.37897151708602905,-0.42174142599105835,-0.501202404499054,-0.6136963963508606
